Title,Body,CreaDate,Tags,State,Reactions,Comments,Link,Keywords,Topic_id,,,,,,
tacotron one variables needed gradient modified inplace operation,even eager backend fails benchmarks dynanmo torchbench py training performance backend eager float tacotron logs cuda train tacotron common failed dynanmo one variables needed gradient modified inplace operation cuda floattensor output asstridedbackward version expected version instead hint enanble anomaly detection find operation failed compute gradient autograd set detect anomaly traceback scratch anijain work benchmarks dynanmo common py warmup fn model example inputs scratch anijain work dynanmo eval frame py fn return fn kwargs scratch anijain work benchmarks dynanmo torchbench py forward backward pass cloned inputs clone inputs inputs scratch anijain work benchmarks dynanmo torchbench py graph break forward backward pass grad scaler scale loss backward scratch anijain work tensor py backward autograd backward scratch anijain work autograd init py backward variable execution engine backward calls engine backward pass runtimebug one variables needed gradient modified inplace operation cuda floattensor output asstridedbackward version expected version instead hint enanble anomaly detection find operation failed compute gradient autograd set detect anomaly minified repro response,2022-11-22T18:29:20Z,"bug, triaged, oncall: pt2",CLOSED,0,2,https://github.com/pytorch/pytorch/issues/93440,"backward, gradient, sparse, version, matrix, focus, run_focus, run, pas, one",15,框架异常,,,,,pytorch梯度计算出错
accuracy allenanilongformerbase minifier help minifies,benchmarks dynanmo huggingface py accuracy device cuda backend inductor training float allenanilongformerbase logs response minified repro response,2022-11-22T23:13:33Z,bug,CLOSED,0,2,https://github.com/pytorch/pytorch/issues/93441,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,测试用例执行不通过,,,,,
minifier work debertaforquestionannswering,ab bff df apply patch deberta failures accuracy aot eager minifier anything logs response minified repro response,2022-10-30T02:31:47Z,"bug, triaged",OPEN,0,2,https://github.com/pytorch/pytorch/issues/93596,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,算子执行失败,,,,,Minifier doesn't work on DebertaForQuestionAnswering 
store example fx meta,storing meta implies pass backend compiler actually strip example values fx graph done really internanl concept dynanmo propose store tensorvariable instead btw actually pass metadata backend presence metadata mutation misleading expect example logs response minified repro response,2022-11-04T15:41:12Z,"bug, triaged",OPEN,0,2,https://github.com/pytorch/pytorch/issues/93609,"tensor, issue, operation, feature, add, non, split, function, method, contiguous",1,算子功能不完善,,,,,不要将 example_value 存储在 FX 节点元上 
torchdynanmo onnxrt backend generating fake tensor bugs,hi trying torchdynanmo onnxrt onnxrt cuda onnxrt cpu backends following resnet example described org tutorials intermediate dynanmo tutorial hitting dynanmo exc backendcompilerfailed onnxrt cuda raised exception convert tensors faketensors instantiate faketensormode allow non fake inputs found convolution default faketensor faketensor device meta cuda parameter containing tensor device cuda requires grad many examples torchbench hitting happen backends aot cudagraphs also force set faketensormode fake tensor py hit another missing something obvious version gitdf onnxrt version thinking something obvious missing dig detail logs dynanmo exc backendcompilerfailed onnxrt cuda raised exception convert tensors faketensors instantiate faketensormode allow non fake inputs found convolution default faketensor faketensor device meta cuda parameter containing tensor device cuda requires grad minified repro import import dynanmo dynanmo returns result running fn took fn seconds cuda events synchronization accurate measurements def timed fn start cuda enanble timing cuda enanble timing start record result fn record cuda synchronize return result start elapsed generates random input targets data model batch def generate data return randn float cuda randint cuda models import,2023-01-10T18:52:14Z,"bug, triaged, oncall: pt2",OPEN,0,2,https://github.com/pytorch/pytorch/issues/93502,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,框架后端出错,,,,,Torchdynamo 与 onnxrt 后端生成假张量错误
torchdynanmo export work tensor numel,logs dynanmo exc unsupported generic jump dynanmicshapevariable minified repro response,2022-10-24T18:28:18Z,"bug, oncall: pt2",CLOSED,0,2,https://github.com/pytorch/pytorch/issues/93577,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,算子功能不完善,,,,,torchdynamo.export 不适用于tensor.numel
inductor cpu torchbench model soft actor critic performance regression ww,compare torchinductor cpu performance dashboard issues ww performance regression torchbench model soft actor critic ww bellow ww ww batch speedup inductor eager batch speedup inductor eager speedup ratio eager ratio inductor ratio ww sw info sw commit master commit fac commit fac da ab commit fab ff cdc ee torchbench benchmark commit db torchaudio ecc audio commit ecc ca dd audio commit ace fa torchtext text commit efd bc cfde fc text commit fc eef ae efe vision commit efed fcbbaa vision commit afb adc torchdata data commit cd af fea fa cecd data commit afa bef ww sw info sw commit master commit fac commit fac da ab commit fab ff cdc ee,2023-01-12T08:58:11Z,"bug, oncall: pt2, module: cpu inductor",CLOSED,0,2,https://github.com/pytorch/pytorch/issues/93505,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,模型性能下降,,,,,[CPU] Torchbench model soft_actor_critic performance regression > 10% on ww02.3
dynanmo cpp backend works,signanl actions runs jobs actions runs jobs hud org commit bc bec aedff logs response minified repro response,2022-11-22T18:19:22Z,"bug, triaged, oncall: pt2",CLOSED,0,2,https://github.com/pytorch/pytorch/issues/93439,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架后端问题,,,,,Dynamo cpp 后端仅适用于 g++12
addition hybrid csr tensors produces incorrect invalid csr tensor,description example expected result system info master,2023-02-06T15:19:42Z,"bug, module: sparse, triaged, module: correctness (silent)",OPEN,0,2,https://github.com/pytorch/pytorch/issues/94186,"cuda, device, libtorch, version, window, org, example, release, extension, system",5,算子计算错误,,,,,添加混合 CSR 张量会产生不正确且无效的 CSR 张量
diffuser pipeline device attribute broken optimized model,hi adding tracking purposes solution potentially provided pr compiled model ddpmpipeline huggingface diffusers diffusers pipelines ddpm pipeline ddpm py device property correct result always return cpu huggingface diffusers ce bff diffusers pipeline py optimized model class inherent nn module simple repro pr solve makes compiled model nn module logs minified repro minifier work sure cases,2022-11-02T00:28:57Z,"bug, triaged",OPEN,0,2,https://github.com/pytorch/pytorch/issues/93602,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,模型异常,,,,,Diffuser pipeline device attribute broken when using optimized model
zeros csc layout throws internanl assert exception,description example expecting csc tensor metadata nnz version current master,2022-09-14T10:31:36Z,"bug, module: sparse",CLOSED,0,2,https://github.com/pytorch/pytorch/issues/84998,"new, thread, org, version, tutorial, assert, cpu, master, doc, internanl",6,算子异常,,,,,具有 CSC 布局的 torch.zeros 会引发 INTERNAL ASSERT 异常
zeros csr layout produces tensor invalid crow indices,description example expected crow indices version current master,2022-09-14T10:27:21Z,"bug, module: sparse",CLOSED,0,2,https://github.com/pytorch/pytorch/issues/84997,"cuda, device, libtorch, version, window, org, example, release, extension, system",5,算子异常,,,,,具有 CSR 布局的 torch.zeros 生成具有无效 crow_indices 的张量
inductor cpu torchbench model vision maskrcnn performance regression ww,compare ww performance regression torchbench model vision maskrcnn torchinductor cpu performance dashboard issues ww bellow ww ww batch speedup inductor eager batch speedup inductor eager speedup ratio eager ratio inductor ratio ww sw info sw commit master commit commit da cb ab ca commit cdf efdee torchbench bbdc benchmark commit bbdc bf bda torchaudio ecc audio commit ecc ca dd audio commit ace fa torchtext text commit efd bc cfde fc text commit fc eef ae efe vision commit efed fcbbaa vision commit afb adc torchdata data commit cd af fea fa cecd data commit afa bef dynanmo benchmarks fac commit fac da ab ww sw info sw commit master commit fac commit fac da,2023-01-13T09:23:15Z,"bug, oncall: pt2, module: cpu inductor",CLOSED,0,2,https://github.com/pytorch/pytorch/issues/93507,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,模型性能下降,,,,,[CPU] Torchbench 模型 Vision_maskrcnn 在 ww02.4 上性能回归 > 10%
fix dynanmo related debug failures,multiple test dynanmo tests asserts debug otherwise fail fixed script tests gist williamwen individual test stop running abort segfault continue skip failing test tests fix test test optim py test adagrad sparse ceval pyeval evalframedefault assertion failed reference tests also fail without test dynanmo test test tensor creation ops py test non writable buffer cpu fatal py checkslotresult slot getbuffer bytes succeeded exception set debug also fails debug test functorch test ops py test vmapvjpvjp linanlg tensorsolve cpu float assertionbug tensor likes close debug tests test indices cpu test indices cuda test test indexing py assertionbug scalars equal occurs entire test running individually passes fails locally release passes ci issues test test ops gradients py test fn grad linanlg det singular cpu float autograd gradcheck gradcheckbug jacobian mismatch output respect input debug test test sparse csr py test invalid input csr cpu assertionbug bit integer overflow nnz match cannot converted without overflow skipped ci,2023-06-01T00:06:24Z,"bug, triaged, release notes: dynamo",OPEN,0,2,https://github.com/pytorch/pytorch/issues/102673,"test, circleci, job, ci, workflow, disabled, failure, pipeline, flaky, failing",12,框架异常,,,,,多个PYTORCH_TEST_WITH_DYNAMO=1测试会在调试 Python 3.11 上引发断言
